CURRENT ENERGY,CURRENT REFERENCE ENERGY,DD SOLVATION ENERGY,HF KINETIC ENERGY,HF POTENTIAL ENERGY,HF TOTAL ENERGY,HF VIRIAL RATIO,NUCLEAR REPULSION ENERGY,ONE-ELECTRON ENERGY,PCM POLARIZATION ENERGY,PE ENERGY,SCF ITERATION ENERGY,SCF ITERATIONS,SCF TOTAL ENERGY,TWO-ELECTRON ENERGY,CURRENT DIPOLE,CURRENT GRADIENT,HF TOTAL GRADIENT,SCF DIPOLE,SCF TOTAL ENERGIES,SCF TOTAL GRADIENT
-1348.7708125925003,-1348.7708125925003,0.0,1347.4199595270068,-2696.1907721195075,-1348.7708125925005,2.001002547910874,1680.9211262078109,-5187.2437877039,0.0,0.0,-1348.7708125925003,8.0,-1348.7708125925003,2157.551848903589,[ 2.00868888 -0.67173278 -0.43479696],<psi4.core.Matrix object at 0x7719d4f94170>,<psi4.core.Matrix object at 0x7719d4f97650>,[ 2.00868888 -0.67173278 -0.43479696],"[-1348.77078705 -1348.77080836 -1348.77081187 -1348.77081251
 -1348.77081257 -1348.77081259 -1348.77081259 -1348.77081259
 -1348.77081259]",<psi4.core.Matrix object at 0x7719d4f973b0>
