CURRENT ENERGY,CURRENT REFERENCE ENERGY,DD SOLVATION ENERGY,HF KINETIC ENERGY,HF POTENTIAL ENERGY,HF TOTAL ENERGY,HF VIRIAL RATIO,NUCLEAR REPULSION ENERGY,ONE-ELECTRON ENERGY,PCM POLARIZATION ENERGY,PE ENERGY,SCF ITERATION ENERGY,SCF ITERATIONS,SCF TOTAL ENERGY,TWO-ELECTRON ENERGY,CURRENT DIPOLE,CURRENT GRADIENT,HF TOTAL GRADIENT,SCF DIPOLE,SCF TOTAL ENERGIES,SCF TOTAL GRADIENT
-1711.53869001051,-1711.53869001051,0.0,1709.9568607035862,-3421.495550714096,-1711.53869001051,2.000925069715661,1612.2920789655666,-5557.86955194905,0.0,0.0,-1711.53869001051,8.0,-1711.53869001051,2234.038782972974,[-0.27990979 -0.63216485  1.40821291],<psi4.core.Matrix object at 0x75868b037d10>,<psi4.core.Matrix object at 0x75868b037bf0>,[-0.27990979 -0.63216485  1.40821291],"[-1711.53878467 -1711.53868501 -1711.53868916 -1711.53868992
 -1711.53868998 -1711.53869001 -1711.53869001 -1711.53869001
 -1711.53869001]",<psi4.core.Matrix object at 0x75868b037b90>
