CURRENT ENERGY,CURRENT REFERENCE ENERGY,DD SOLVATION ENERGY,HF KINETIC ENERGY,HF POTENTIAL ENERGY,HF TOTAL ENERGY,HF VIRIAL RATIO,NUCLEAR REPULSION ENERGY,ONE-ELECTRON ENERGY,PCM POLARIZATION ENERGY,PE ENERGY,SCF ITERATION ENERGY,SCF ITERATIONS,SCF TOTAL ENERGY,TWO-ELECTRON ENERGY,CURRENT DIPOLE,CURRENT GRADIENT,HF TOTAL GRADIENT,SCF DIPOLE,SCF TOTAL ENERGIES,SCF TOTAL GRADIENT
-1597.670227290226,-1597.670227290226,0.0,1596.2719447329982,-3193.942172023224,-1597.670227290226,2.00087596763311,1286.1037126186197,-4750.913814268461,0.0,0.0,-1597.670227290226,8.0,-1597.670227290226,1867.1398743596149,[ 0.04052877 -0.90134758 -0.20120642],<psi4.core.Matrix object at 0x750762433d10>,<psi4.core.Matrix object at 0x750726f55310>,[ 0.04052877 -0.90134758 -0.20120642],"[-1597.67005835 -1597.67022608 -1597.67022707 -1597.67022727
 -1597.67022728 -1597.67022729 -1597.67022729 -1597.67022729
 -1597.67022729]",<psi4.core.Matrix object at 0x750726f555b0>
