CURRENT ENERGY,CURRENT REFERENCE ENERGY,DD SOLVATION ENERGY,DFT FUNCTIONAL TOTAL ENERGY,DFT TOTAL ENERGY,DFT VV10 ENERGY,DFT XC ENERGY,GRID ELECTRONS ALPHA,GRID ELECTRONS BETA,GRID ELECTRONS TOTAL,NUCLEAR REPULSION ENERGY,ONE-ELECTRON ENERGY,PCM POLARIZATION ENERGY,PE ENERGY,SCF ITERATION ENERGY,SCF ITERATIONS,SCF TOTAL ENERGY,TWO-ELECTRON ENERGY,XC GRID RADIAL POINTS,XC GRID SPHERICAL POINTS,XC GRID TOTAL POINTS,CURRENT DIPOLE,CURRENT GRADIENT,DFT TOTAL GRADIENT,SCF DIPOLE,SCF TOTAL ENERGIES,SCF TOTAL GRADIENT
-1143.8274040520387,-1143.8274040520387,0.0,-1143.8274040520387,-1143.8274040520387,0.0,-98.3083228197215,60.00000505760755,60.00000505760755,120.0000101152151,1058.3506478020015,-3664.8343920488123,0.0,0.0,-1143.8274040520387,8.0,-1143.8274040520387,1560.9646630144935,75.0,302.0,476712.0,[ 0.34476345 -0.97136954 -0.24397401],<psi4.core.Matrix object at 0x78725cf9d7f0>,<psi4.core.Matrix object at 0x78725cf9daf0>,[ 0.34476345 -0.97136954 -0.24397401],"[-1143.82694732 -1143.82740254 -1143.82740255 -1143.82740391
 -1143.82740403 -1143.82740405 -1143.82740405 -1143.82740405
 -1143.82740405]",<psi4.core.Matrix object at 0x78725cf9d8b0>
