CURRENT ENERGY,CURRENT REFERENCE ENERGY,DD SOLVATION ENERGY,DFT FUNCTIONAL TOTAL ENERGY,DFT TOTAL ENERGY,DFT VV10 ENERGY,DFT XC ENERGY,GRID ELECTRONS ALPHA,GRID ELECTRONS BETA,GRID ELECTRONS TOTAL,NUCLEAR REPULSION ENERGY,ONE-ELECTRON ENERGY,PCM POLARIZATION ENERGY,PE ENERGY,SCF ITERATION ENERGY,SCF ITERATIONS,SCF TOTAL ENERGY,TWO-ELECTRON ENERGY,XC GRID RADIAL POINTS,XC GRID SPHERICAL POINTS,XC GRID TOTAL POINTS,CURRENT DIPOLE,CURRENT GRADIENT,DFT TOTAL GRADIENT,SCF DIPOLE,SCF TOTAL ENERGIES,SCF TOTAL GRADIENT
-1642.7927480935764,-1642.7927480935764,0.0,-1642.7927480935764,-1642.7927480935764,0.0,-125.7693474734009,71.99998892532885,71.99998892532885,143.9999778506577,1414.1421481409282,-5062.469248857438,0.0,0.0,-1642.7927480935764,8.0,-1642.7927480935764,2131.303700096335,75.0,302.0,536665.0,[-0.76796123  0.20297486 -0.22207876],<psi4.core.Matrix object at 0x760d814be210>,<psi4.core.Matrix object at 0x760d814be0f0>,[-0.76796123  0.20297486 -0.22207876],"[-1642.79241788 -1642.79274647 -1642.79274672 -1642.79274788
 -1642.79274806 -1642.79274809 -1642.79274809 -1642.79274809
 -1642.79274809]",<psi4.core.Matrix object at 0x760d814bdb50>
