CURRENT ENERGY,CURRENT REFERENCE ENERGY,DD SOLVATION ENERGY,DFT FUNCTIONAL TOTAL ENERGY,DFT TOTAL ENERGY,DFT VV10 ENERGY,DFT XC ENERGY,GRID ELECTRONS ALPHA,GRID ELECTRONS BETA,GRID ELECTRONS TOTAL,NUCLEAR REPULSION ENERGY,ONE-ELECTRON ENERGY,PCM POLARIZATION ENERGY,PE ENERGY,SCF ITERATION ENERGY,SCF ITERATIONS,SCF TOTAL ENERGY,TWO-ELECTRON ENERGY,XC GRID RADIAL POINTS,XC GRID SPHERICAL POINTS,XC GRID TOTAL POINTS,CURRENT DIPOLE,CURRENT GRADIENT,DFT TOTAL GRADIENT,SCF DIPOLE,SCF TOTAL ENERGIES,SCF TOTAL GRADIENT
-1243.0973671483794,-1243.0973671483794,0.0,-1243.0973671483794,-1243.0973671483794,0.0,-106.4642122095919,63.99995758316144,63.99995758316144,127.99991516632288,1189.0067807949729,-4064.0956088663515,0.0,0.0,-1243.0973671483794,8.0,-1243.0973671483794,1738.4556731325915,75.0,302.0,476200.0,[-0.08518343 -1.22006331 -0.48730392],<psi4.core.Matrix object at 0x7b69407a9850>,<psi4.core.Matrix object at 0x7b69407a9b50>,[-0.08518343 -1.22006331 -0.48730392],"[-1243.09657426 -1243.09736269 -1243.09736392 -1243.09736648
 -1243.09736708 -1243.09736713 -1243.09736715 -1243.09736715
 -1243.09736715]",<psi4.core.Matrix object at 0x7b69407a9910>
