CURRENT ENERGY,CURRENT REFERENCE ENERGY,DD SOLVATION ENERGY,DFT FUNCTIONAL TOTAL ENERGY,DFT TOTAL ENERGY,DFT VV10 ENERGY,DFT XC ENERGY,GRID ELECTRONS ALPHA,GRID ELECTRONS BETA,GRID ELECTRONS TOTAL,NUCLEAR REPULSION ENERGY,ONE-ELECTRON ENERGY,PCM POLARIZATION ENERGY,PE ENERGY,SCF ITERATION ENERGY,SCF ITERATIONS,SCF TOTAL ENERGY,TWO-ELECTRON ENERGY,XC GRID RADIAL POINTS,XC GRID SPHERICAL POINTS,XC GRID TOTAL POINTS,CURRENT DIPOLE,CURRENT GRADIENT,DFT TOTAL GRADIENT,SCF DIPOLE,SCF TOTAL ENERGIES,SCF TOTAL GRADIENT
-1258.3859429225533,-1258.3859429225533,0.0,-1258.3859429225533,-1258.3859429225533,0.0,-110.27344891193863,68.00000754706554,68.00000754706554,136.00001509413107,1312.6105751853015,-4328.240566339948,0.0,0.0,-1258.3859429225533,8.0,-1258.3859429225533,1867.5174971440315,75.0,302.0,559307.0,[ 0.51680946 -1.70328871 -0.01828633],<psi4.core.Matrix object at 0x7bb193a26150>,<psi4.core.Matrix object at 0x7bb19288a030>,[ 0.51680946 -1.70328871 -0.01828633],"[-1258.38560884 -1258.38594162 -1258.38594244 -1258.38594267
 -1258.38594290 -1258.38594292 -1258.38594292 -1258.38594292
 -1258.38594292]",<psi4.core.Matrix object at 0x7bb19288a2d0>
