CURRENT ENERGY,CURRENT REFERENCE ENERGY,DD SOLVATION ENERGY,DFT FUNCTIONAL TOTAL ENERGY,DFT TOTAL ENERGY,DFT VV10 ENERGY,DFT XC ENERGY,GRID ELECTRONS ALPHA,GRID ELECTRONS BETA,GRID ELECTRONS TOTAL,NUCLEAR REPULSION ENERGY,ONE-ELECTRON ENERGY,PCM POLARIZATION ENERGY,PE ENERGY,SCF ITERATION ENERGY,SCF ITERATIONS,SCF TOTAL ENERGY,TWO-ELECTRON ENERGY,XC GRID RADIAL POINTS,XC GRID SPHERICAL POINTS,XC GRID TOTAL POINTS,CURRENT DIPOLE,CURRENT GRADIENT,DFT TOTAL GRADIENT,SCF DIPOLE,SCF TOTAL ENERGIES,SCF TOTAL GRADIENT
-1453.828591690341,-1453.828591690341,0.0,-1453.828591690341,-1453.828591690341,0.0,-134.75316976425717,86.9998995335038,86.9998995335038,173.9997990670076,1916.529192618682,-5794.084083929606,0.0,0.0,-1453.828591690341,6.0,-1453.828591690341,2558.4794693848403,75.0,302.0,821999.0,[ 1.58203034 -2.04043049  0.93462575],<psi4.core.Matrix object at 0x791c65fdedb0>,<psi4.core.Matrix object at 0x791c65e18dd0>,[ 1.58203034 -2.04043049  0.93462575],"[-1453.82854012 -1453.82859140 -1453.82859163 -1453.82859163
 -1453.82859169 -1453.82859169 -1453.82859169]",<psi4.core.Matrix object at 0x791c65e18ef0>
