CURRENT ENERGY,CURRENT REFERENCE ENERGY,DD SOLVATION ENERGY,DFT FUNCTIONAL TOTAL ENERGY,DFT TOTAL ENERGY,DFT VV10 ENERGY,DFT XC ENERGY,GRID ELECTRONS ALPHA,GRID ELECTRONS BETA,GRID ELECTRONS TOTAL,NUCLEAR REPULSION ENERGY,ONE-ELECTRON ENERGY,PCM POLARIZATION ENERGY,PE ENERGY,SCF ITERATION ENERGY,SCF ITERATIONS,SCF TOTAL ENERGY,TWO-ELECTRON ENERGY,XC GRID RADIAL POINTS,XC GRID SPHERICAL POINTS,XC GRID TOTAL POINTS,CURRENT DIPOLE,CURRENT GRADIENT,DFT TOTAL GRADIENT,SCF DIPOLE,SCF TOTAL ENERGIES,SCF TOTAL GRADIENT
-1507.0777074407818,-1507.0777074407818,0.0,-1507.0777074407818,-1507.0777074407818,0.0,-112.07943333024922,63.00005748713441,63.00005748713441,126.00011497426883,1129.2435824689435,-4306.5778254710185,0.0,0.0,-1507.0777074407818,7.0,-1507.0777074407818,1782.3359688915423,75.0,302.0,433185.0,[-1.00763423 -0.21044867 -0.12723538],<psi4.core.Matrix object at 0x777cd9243dd0>,<psi4.core.Matrix object at 0x777c9dec62d0>,[-1.00763423 -0.21044867 -0.12723538],"[-1507.07758517 -1507.07770729 -1507.07770732 -1507.07770742
 -1507.07770744 -1507.07770744 -1507.07770744 -1507.07770744]",<psi4.core.Matrix object at 0x777c9dec58b0>
