,-7.00_-2.00_-2.00_NH3+_C:,-7.00_-2.00_-1.00_NH3+_C:,-6.00_-2.00_-2.00_NH3+_C:,-6.00_-2.00_0.00_NH3+_C:,-6.00_-1.00_-2.00_NH3+_C:,-6.00_-1.00_-1.00_NH3+_C:,-6.00_-1.00_0.00_NH3+_C:,-5.00_-1.00_-1.00_NH3+_C:,-5.00_-1.00_0.00_NH3+_C:,-5.00_0.00_-1.00_NH3+_C:,-5.00_0.00_0.00_NH3+_C:,-5.00_0.00_1.00_NH3+_C:,-5.00_1.00_-1.00_NH3+_C:,-4.00_0.00_-1.00_NH3+_C:,-4.00_0.00_0.00_NH3+_C:,-4.00_2.00_-2.00_NH3+_C:,-3.00_-3.00_-1.00_NH3+_C:,-3.00_-3.00_0.00_NH3+_C:,-3.00_0.00_-2.00_NH3+_C:,-2.00_-1.00_0.00_NH3+_C:,-2.00_2.00_0.00_NH3+_C:,-1.00_-2.00_0.00_NH3+_C:,-1.00_-1.00_-2.00_NH3+_C:,-1.00_-1.00_-1.00_NH3+_C:,-1.00_-1.00_0.00_NH3+_C:,0.00_-1.00_-1.00_NH3+_C:,0.00_1.00_0.00_NH3+_C:,1.00_-3.00_-3.00_NH3+_C:,1.00_-1.00_-1.00_NH3+_C:,2.00_-3.00_-2.00_NH3+_C:,2.00_1.00_1.00_NH3+_C:,3.00_-4.00_-1.00_NH3+_C:,3.00_-3.00_-1.00_NH3+_C:,3.00_-3.00_0.00_NH3+_C:,3.00_1.00_1.00_NH3+_C:,4.00_-3.00_-2.00_NH3+_C:,4.00_-3.00_-1.00_NH3+_C:,4.00_-3.00_0.00_NH3+_C:,4.00_-3.00_1.00_NH3+_C:,4.00_-2.00_-1.00_NH3+_C:,4.00_-2.00_0.00_NH3+_C:,4.00_-1.00_1.00_NH3+_C:,4.00_-1.00_2.00_NH3+_C:,4.00_0.00_1.00_NH3+_C:,5.00_-5.00_-2.00_NH3+_C:,5.00_-4.00_-3.00_NH3+_C:,5.00_-4.00_-2.00_NH3+_C:,5.00_-4.00_-1.00_NH3+_C:,5.00_-4.00_0.00_NH3+_C:,5.00_-4.00_1.00_NH3+_C:,5.00_-3.00_-2.00_NH3+_C:,5.00_-3.00_-1.00_NH3+_C:,5.00_0.00_1.00_NH3+_C:,6.00_-4.00_-1.00_NH3+_C:,6.00_-3.00_-3.00_NH3+_C:,6.00_-3.00_-1.00_NH3+_C:,6.00_-2.00_0.00_NH3+_C:,7.00_-3.00_-3.00_NH3+_C:,7.00_-3.00_1.00_NH3+_C:,8.00_-4.00_-2.00_NH3+_C:,8.00_-3.00_1.00_NH3+_C:,-7.00_1.00_-2.00_NH3+_LJ:,-6.00_-1.00_-2.00_NH3+_LJ:,-6.00_-1.00_-1.00_NH3+_LJ:,-6.00_-1.00_0.00_NH3+_LJ:,-6.00_0.00_-2.00_NH3+_LJ:,-6.00_1.00_-2.00_NH3+_LJ:,-6.00_2.00_0.00_NH3+_LJ:,-6.00_2.00_2.00_NH3+_LJ:,-6.00_3.00_1.00_NH3+_LJ:,-5.00_-3.00_0.00_NH3+_LJ:,-5.00_-1.00_-2.00_NH3+_LJ:,-4.00_-3.00_-2.00_NH3+_LJ:,-4.00_-3.00_-1.00_NH3+_LJ:,-4.00_-3.00_0.00_NH3+_LJ:,-4.00_-2.00_0.00_NH3+_LJ:,-4.00_0.00_-1.00_NH3+_LJ:,-4.00_0.00_0.00_NH3+_LJ:,-4.00_3.00_2.00_NH3+_LJ:,-4.00_4.00_0.00_NH3+_LJ:,-3.00_-5.00_-1.00_NH3+_LJ:,-3.00_-3.00_-3.00_NH3+_LJ:,-3.00_-3.00_-2.00_NH3+_LJ:,-3.00_-3.00_0.00_NH3+_LJ:,-3.00_-2.00_-1.00_NH3+_LJ:,-3.00_-1.00_-2.00_NH3+_LJ:,-3.00_-1.00_0.00_NH3+_LJ:,-3.00_0.00_-1.00_NH3+_LJ:,-2.00_-5.00_-2.00_NH3+_LJ:,-2.00_-1.00_-1.00_NH3+_LJ:,-2.00_-1.00_1.00_NH3+_LJ:,-2.00_3.00_-2.00_NH3+_LJ:,-1.00_-6.00_-1.00_NH3+_LJ:,-1.00_-3.00_0.00_NH3+_LJ:,-1.00_-3.00_1.00_NH3+_LJ:,-1.00_-2.00_1.00_NH3+_LJ:,-1.00_2.00_-2.00_NH3+_LJ:,0.00_-4.00_-2.00_NH3+_LJ:,0.00_-3.00_-2.00_NH3+_LJ:,0.00_-3.00_-1.00_NH3+_LJ:,0.00_-3.00_1.00_NH3+_LJ:,0.00_-2.00_-1.00_NH3+_LJ:,1.00_-6.00_0.00_NH3+_LJ:,1.00_-6.00_1.00_NH3+_LJ:,1.00_-5.00_-1.00_NH3+_LJ:,1.00_-5.00_0.00_NH3+_LJ:,1.00_-4.00_-2.00_NH3+_LJ:,1.00_-4.00_0.00_NH3+_LJ:,1.00_-4.00_3.00_NH3+_LJ:,1.00_-3.00_-2.00_NH3+_LJ:,1.00_-2.00_2.00_NH3+_LJ:,1.00_-1.00_-5.00_NH3+_LJ:,1.00_-1.00_2.00_NH3+_LJ:,2.00_-7.00_-1.00_NH3+_LJ:,2.00_-5.00_-2.00_NH3+_LJ:,2.00_-5.00_-1.00_NH3+_LJ:,2.00_-4.00_-3.00_NH3+_LJ:,2.00_-4.00_-2.00_NH3+_LJ:,2.00_-4.00_-1.00_NH3+_LJ:,2.00_-3.00_-2.00_NH3+_LJ:,2.00_-2.00_2.00_NH3+_LJ:,2.00_-1.00_-5.00_NH3+_LJ:,2.00_0.00_3.00_NH3+_LJ:,2.00_1.00_1.00_NH3+_LJ:,2.00_3.00_2.00_NH3+_LJ:,3.00_-8.00_-3.00_NH3+_LJ:,3.00_-6.00_-3.00_NH3+_LJ:,3.00_-6.00_-2.00_NH3+_LJ:,3.00_-5.00_-4.00_NH3+_LJ:,3.00_-5.00_-3.00_NH3+_LJ:,3.00_-5.00_-2.00_NH3+_LJ:,3.00_-5.00_0.00_NH3+_LJ:,3.00_-4.00_-3.00_NH3+_LJ:,3.00_-4.00_-2.00_NH3+_LJ:,3.00_-4.00_-1.00_NH3+_LJ:,3.00_-4.00_1.00_NH3+_LJ:,3.00_-3.00_4.00_NH3+_LJ:,3.00_-2.00_-2.00_NH3+_LJ:,3.00_-1.00_0.00_NH3+_LJ:,3.00_0.00_-2.00_NH3+_LJ:,3.00_2.00_-2.00_NH3+_LJ:,3.00_3.00_2.00_NH3+_LJ:,3.00_3.00_3.00_NH3+_LJ:,4.00_-7.00_-3.00_NH3+_LJ:,4.00_-6.00_-3.00_NH3+_LJ:,4.00_-5.00_-1.00_NH3+_LJ:,4.00_-5.00_0.00_NH3+_LJ:,4.00_-4.00_-3.00_NH3+_LJ:,4.00_-4.00_-2.00_NH3+_LJ:,4.00_-3.00_-3.00_NH3+_LJ:,4.00_-3.00_-2.00_NH3+_LJ:,4.00_-3.00_-1.00_NH3+_LJ:,4.00_-3.00_0.00_NH3+_LJ:,4.00_-3.00_1.00_NH3+_LJ:,4.00_-3.00_3.00_NH3+_LJ:,4.00_-2.00_-4.00_NH3+_LJ:,4.00_-2.00_-3.00_NH3+_LJ:,4.00_-2.00_0.00_NH3+_LJ:,4.00_-2.00_2.00_NH3+_LJ:,4.00_-1.00_-4.00_NH3+_LJ:,4.00_-1.00_-3.00_NH3+_LJ:,4.00_-1.00_0.00_NH3+_LJ:,4.00_-1.00_3.00_NH3+_LJ:,4.00_0.00_-4.00_NH3+_LJ:,4.00_0.00_1.00_NH3+_LJ:,4.00_1.00_2.00_NH3+_LJ:,4.00_2.00_-2.00_NH3+_LJ:,4.00_2.00_0.00_NH3+_LJ:,4.00_2.00_3.00_NH3+_LJ:,4.00_2.00_4.00_NH3+_LJ:,5.00_-7.00_-1.00_NH3+_LJ:,5.00_-4.00_-3.00_NH3+_LJ:,5.00_-4.00_-2.00_NH3+_LJ:,5.00_-4.00_0.00_NH3+_LJ:,5.00_-3.00_0.00_NH3+_LJ:,5.00_-3.00_1.00_NH3+_LJ:,5.00_-3.00_3.00_NH3+_LJ:,5.00_-3.00_4.00_NH3+_LJ:,5.00_-2.00_-3.00_NH3+_LJ:,5.00_-2.00_-2.00_NH3+_LJ:,5.00_-2.00_0.00_NH3+_LJ:,5.00_-2.00_2.00_NH3+_LJ:,5.00_-1.00_-3.00_NH3+_LJ:,5.00_-1.00_-1.00_NH3+_LJ:,5.00_-1.00_1.00_NH3+_LJ:,5.00_-1.00_2.00_NH3+_LJ:,5.00_0.00_-2.00_NH3+_LJ:,5.00_0.00_1.00_NH3+_LJ:,5.00_0.00_3.00_NH3+_LJ:,5.00_1.00_-4.00_NH3+_LJ:,5.00_1.00_4.00_NH3+_LJ:,5.00_2.00_3.00_NH3+_LJ:,5.00_2.00_4.00_NH3+_LJ:,5.00_3.00_-1.00_NH3+_LJ:,5.00_3.00_1.00_NH3+_LJ:,5.00_3.00_2.00_NH3+_LJ:,6.00_-7.00_4.00_NH3+_LJ:,6.00_-6.00_2.00_NH3+_LJ:,6.00_-4.00_-2.00_NH3+_LJ:,6.00_-1.00_1.00_NH3+_LJ:,6.00_0.00_-4.00_NH3+_LJ:,6.00_0.00_0.00_NH3+_LJ:,6.00_0.00_1.00_NH3+_LJ:,6.00_1.00_-2.00_NH3+_LJ:,6.00_1.00_1.00_NH3+_LJ:,6.00_3.00_2.00_NH3+_LJ:,7.00_-8.00_-3.00_NH3+_LJ:,7.00_-7.00_-1.00_NH3+_LJ:,7.00_-7.00_0.00_NH3+_LJ:,7.00_-5.00_3.00_NH3+_LJ:,7.00_-4.00_-1.00_NH3+_LJ:,7.00_-4.00_4.00_NH3+_LJ:,7.00_-3.00_-2.00_NH3+_LJ:,7.00_-2.00_-2.00_NH3+_LJ:,7.00_-1.00_-5.00_NH3+_LJ:,7.00_-1.00_-1.00_NH3+_LJ:,7.00_-1.00_0.00_NH3+_LJ:,7.00_-1.00_1.00_NH3+_LJ:,7.00_0.00_-4.00_NH3+_LJ:,7.00_2.00_-1.00_NH3+_LJ:,7.00_2.00_2.00_NH3+_LJ:,8.00_-7.00_-4.00_NH3+_LJ:,8.00_-7.00_0.00_NH3+_LJ:,8.00_-5.00_-4.00_NH3+_LJ:,8.00_-5.00_2.00_NH3+_LJ:,8.00_-4.00_-2.00_NH3+_LJ:,8.00_-3.00_-3.00_NH3+_LJ:,8.00_-2.00_-3.00_NH3+_LJ:,8.00_-2.00_-2.00_NH3+_LJ:,8.00_-2.00_4.00_NH3+_LJ:,8.00_0.00_4.00_NH3+_LJ:,8.00_1.00_1.00_NH3+_LJ:,9.00_-8.00_2.00_NH3+_LJ:,9.00_-6.00_-1.00_NH3+_LJ:,9.00_-5.00_-1.00_NH3+_LJ:,9.00_-4.00_-2.00_NH3+_LJ:,9.00_-3.00_-2.00_NH3+_LJ:,9.00_-3.00_2.00_NH3+_LJ:,9.00_-2.00_3.00_NH3+_LJ:,9.00_-1.00_3.00_NH3+_LJ:,9.00_0.00_1.00_NH3+_LJ:
DFT_K001_,49.65261548233914,54.51381313293886,106.54859488272118,89.13746438967542,88.12164601870182,118.24031629147456,54.416492570823706,134.13307550428922,125.52732237570115,-87.44805893110282,-158.50700742270394,-39.27267914631537,-556.8493634197357,133.48834301095349,133.9876174691944,-45.96813945103018,9.05658597969301,17.784437773968115,84.40287403953582,100.8704054074124,-1166.921951169002,103.99982099539648,48.27351436539187,128.9425666519009,97.14390702606718,115.03441646737951,129.3514519170503,-7.728535255076814,132.07955981753742,-16.126649778671798,130.43409007012016,-28.26908370449705,-2.6222729996103595,34.266870928159946,66.78915791361135,1.538985924198471,39.38415233767506,92.47368448349846,67.94257772387444,39.62694567765891,-73.93477761609813,-85.19505834243282,98.60682851136552,83.79056702634045,16.57304122727136,14.05169094657662,21.048857082967025,40.16257961263112,59.11685815643632,56.54948463572892,32.40983722913479,77.47517625892345,128.9121672992448,41.35852982340059,24.694900744477277,59.98372550164974,95.36131573196812,24.87224609074191,50.61244481244234,24.99636777908134,37.82564606811691,1.985348104775451,24.388665157556304,130.3104983453667,128.66538826636574,128.86620045460108,132.62534946995476,136.06013354013976,-1.8616964782754302,-1.1531870992058988,45.48664286147552,137.3279074061983,127.86400696195449,135.26228192497993,132.7310991723852,144.98853047135654,160.78277454854992,162.38238549472698,8.27215964279755,6.3652039060977135,-1.4645053542059172,-1.3653899890846686,69.96578704978866,130.00581604627138,146.35612795732052,141.92953758429738,146.58015181233174,151.0228218770875,-1.60782402165111,150.07614181851497,138.47115465789287,32.16300488663639,-1.1890979022781711,90.59270467161431,-1.7460360677334446,132.29388338916021,66.04380682372226,100.1283285724933,143.32144517781376,142.25514401076458,5.403541469538115,153.8790440847071,-2.197975007303675,-1.6182531834220262,57.71205858777793,0.8710447743406381,136.024626390027,61.21426324641895,-1.9831582299842485,143.4043204786367,32.076501681471285,-2.118664789010537,134.58175016455152,-1.4930501102864615,138.99951817021528,136.90682910412747,140.9541184975314,150.3690659061295,145.4612790766216,149.20449828513512,129.39856316576927,-2.1684677293988646,132.52469708996244,160.57110333844065,18.82238595880308,-0.5397941054653902,17.231974519701122,80.1492701244492,28.52522578911548,136.77375293480782,142.4627683708248,130.3539391828917,145.19291663257192,165.87566875008577,152.66624773749825,52.46747389407165,-1.933239679318217,144.26900735497102,149.70705880673032,81.33796216238949,-4.631502242022181,3.565805003834921,-2.1429785211186143,-1.1592450885519927,4.192860792763359,135.50987113972164,45.11113996862037,139.15254403505972,146.5666158086951,138.7072637025481,145.73027853331772,142.88172204674555,146.02014418955136,139.93465445874838,-2.474355316384831,3.3788958163463727,131.6557667647876,170.1146877306212,136.59719290125085,-3.143085173528646,3.963783860486821,154.72036891502069,133.22827462390975,-2.322331323658237,155.77659979018884,137.67477429986008,-3.145634633013963,14.026677291765887,-1.3960729353464227,-1.7456712892225037,-1.011657907589557,72.86565833641224,133.10432339180875,131.4487980411495,149.67885173736025,140.14740355643912,-2.51956064661867,-1.3130461045382165,4.905812645260808,112.90032500605436,162.91489001445163,131.83904296962436,-3.5422864813846524,136.77480955659226,143.4157697810616,142.71939792690802,-1.7859272850970345,148.18217605513235,133.02285053423378,-0.9293393391612864,-1.5838802566961974,-1.843563950527392,-1.143714327601499,-1.463843295223862,-2.002447630639593,-1.694011408974467,-0.1087268480610666,-0.5126365948275718,-0.9342091176336492,129.84793091955405,-0.8316166630990239,22.513729568770177,131.6200924739163,-1.8109017453525624,16.511100624700056,-0.9006776122707925,-0.1274224209163462,-0.3001060075706834,-0.2717546720176025,-0.3356836799184283,-1.709306952640019,-0.3059318233679079,-1.8431676508204875,-1.9251503835659087,-0.3122588508132507,-2.1408558847428365,-1.7348431240694873,-1.9117846429484748,-0.4405703040610683,-0.7395610660919592,-0.8306333868703025,-0.0968869551311482,-0.1470124559835229,-0.2141713398115029,-0.2696890195937772,-0.5618149642681938,-0.488854554440873,-0.5011796865373725,-0.7518606715642682,-0.2824111585085898,-0.292927469984496,-0.6477224489783105,-0.038709067490182804,-0.1294273840438362,-0.1920028354172413,-0.23074093495192852,-0.27743985604814464,-0.251135368390958,-0.2105182015522982,-0.2219138564750719,-0.3302451843895001
DFT_K002_,65.29100525779094,69.10033345001199,125.68527254034767,102.8674302090243,108.8097867304167,127.61119019312233,68.04222517986037,134.20963142601497,127.98490975102284,-60.60003098333688,-147.44509945745597,-25.305343934669423,-509.56242786062745,133.7463161321465,134.13754354280482,-23.69759529826328,44.70773199115527,50.70918757997229,110.33129691839623,128.98480495219755,-1092.16404771097,130.10425620782914,127.8171379996466,131.34620659576487,129.93814649622513,131.1414539003464,130.17176892321416,71.88960599709165,80.31337305141044,33.4102752152653,131.8370968423023,-143.76697619359084,55.784362629737934,129.7556363025295,129.99628901126087,23.405191799468994,27.04236045866987,30.92305890540201,52.53471185785765,128.43505883586886,133.13998502877678,57.19408395284836,89.5032712874461,130.9642302590188,8.279341787840991,15.637399929472842,5.585511937095994,-9.18953893036926,-12.4628804221609,10.168656893192832,11.390244530121755,-46.95650668632688,132.71381604653112,-0.297600598710197,20.080973742833564,-12.534532228590315,-7.697610825071081,19.57801197744034,17.596765334269442,16.28586263482738,21.36922288998909,1.7587856866867977,25.78211832468887,130.32627685312414,128.84951622126587,128.427890236509,132.38759060750405,136.07226044702685,-1.7615986976870426,-1.1050902807460714,39.3757646519263,137.6204018303238,128.8021454077808,135.1787766105181,132.29200705901133,144.37926617290003,160.93210944729898,162.2066645134555,8.404351267846312,6.387541738241281,-1.3704237281482892,-0.7963989981551085,76.76876136843305,129.13421443736354,146.40678082193182,142.51060882665593,146.15028705889313,151.09772044571704,-1.3466424865751363,150.27301866081777,138.46595976392115,31.921399956536,-0.9777991563184312,127.0294128032693,0.1214591956400339,132.3294797730206,66.17944902395689,17.591575678705613,137.73625302763224,145.63335379645233,49.8702121521509,161.93497843692657,-1.5646516931800958,-1.5117449374431409,121.98708187183276,19.8781833601879,134.97232233875408,133.07526259708942,-1.9929942552507531,137.88424595259863,35.29386857901352,-1.3819618839154717,133.00744863865538,-1.0345408674155423,135.80867236580468,138.5424141731763,132.73952344465184,146.4197808264951,155.0135835294196,145.43412576431552,66.90239104664413,-1.3478019508656052,30.29669271458812,164.33557509276963,18.29982604951292,-0.2594887632192002,-0.8674879372673021,5.941306442130505,-1.1975888741015297,29.23697890803297,136.26434766554306,133.46462015397154,133.2324010990138,147.5272712217712,157.6168169389857,128.57836133862816,-1.7093804169978746,140.6365839323364,151.7752256017157,66.09896560574252,-3.9819925098369695,8.535678388799282,-2.259877884284138,-0.5387691627888069,-1.1379802512683057,130.82957213409912,37.36398117449981,28.66449186132756,136.27787061732937,28.53751920701165,136.36978123057972,143.3405624464751,148.9536382827861,140.16185874811174,-3.0618182187220557,-2.6611237787437405,6.987812878737502,168.612597861902,133.6523046683373,-2.453379659520108,-1.977421341236405,155.48139612425206,20.867233434231355,-1.901853785047366,157.98925869586333,134.58422723203785,-3.27591570960884,82.8660440335595,-2.26280733718329,-1.4685862417403583,-0.6612768979372396,-1.9274094049483816,29.851091232961544,138.63845351445624,159.9592272680554,142.8319876438509,-2.424489363016425,-1.200195011723957,-1.39214729506376,133.71692699189498,161.97743356463297,128.25588419486326,-3.0264736975424134,137.91809416281674,144.78127140220496,136.2614614201768,2.8067524939616195,160.3414895186949,14.737925323765907,-0.8919364928784708,-1.4430050103041527,-1.919016580764245,-0.969040027406922,-1.7460198241701272,-2.1535748968253032,-1.732980882410194,-0.1083490973729802,-0.5665746664516771,2.9116908320788064,132.98160365599963,-0.7804057689978513,132.46137720735962,136.3493891450192,-2.120424617364565,122.08031774141692,-0.9402292295446794,-0.0821418552321709,-0.2444032753262172,-0.2502260653026133,-0.3878961344063282,0.9400563703685668,-0.3257912958303395,-0.3958561327923418,-0.548839472153576,-0.2613163615659185,0.5189017630486651,4.116356315892392,-0.0915158608493272,-0.4353819637264567,-0.9059067562492948,-0.8710275195942373,-0.0658303181647331,-0.1419076313254685,-0.1562767723859171,-0.3315787551265159,-0.6202095888130446,-0.4985491807162837,-0.544762013872338,-0.9241123760857788,-0.2855653267753494,-0.2775336594254048,-0.7510574045235314,-0.0377074070430937,-0.1304213109516292,-0.21521713896770983,-0.2557065747370678,-0.3288716823368593,-0.3096318247330101,-0.2331762009777349,-0.23721401407497583,-0.3879852701477951
DFT_K003_,77.27565364530513,81.43231444759405,128.089465880186,117.11366313890449,122.02291816646824,128.86299128298592,82.19669990056005,134.26479588141405,129.13747734356818,-48.58851027499155,-132.18137945951213,-9.74428234803284,-497.2430632269591,133.71564298219408,134.1136063860101,-7.624719137831016,64.02499340984606,69.88683108217391,126.83507107356708,129.91756574286833,-1087.3113857779256,130.87683461034405,129.60967201476578,131.7798444877164,130.48424511395436,131.78557243652133,131.51553020129597,98.93608788138876,128.9700355934858,66.12171979777548,132.31294357713247,-95.13885654978723,115.0293126183168,130.9076369092814,131.12435203170867,60.3237980364297,82.382647896842,98.85414695813112,93.10269778562984,128.90019004139288,130.7868527648026,111.7046391468346,126.2150219304455,131.98238713213988,34.442182339145305,41.1983087114877,38.1433230086876,33.45715320122281,34.72258696820415,49.1657468828768,50.57137202785879,27.384146527228587,132.6416406726627,33.643896065962814,45.7082646684288,30.184399579979434,46.22038644586807,41.8517338414082,46.54543665195834,36.38728609854885,43.899714429545966,1.8125977265659128,25.633859942766225,130.3301675538139,128.8151080481547,128.5560309052954,132.44092073265367,136.0701960627858,-1.781629551380833,-1.1160776359630091,40.19114050096619,137.58261173550565,128.71912600336185,135.19430422496487,132.3567930208388,144.46172705557777,160.93312967539921,162.22183870426073,8.35745713577425,6.360190882599822,-1.375410297108839,-0.8447476809522646,75.9988567442863,129.28211885340048,146.4056967440401,142.433423792962,146.20516466603422,151.0859272996785,-1.3569127104874477,150.21632450997075,138.47183937597202,31.95292173588083,-0.991937450213667,118.47008242873125,-0.2426762687674752,132.34853973880772,66.17870093761218,17.976648605765014,137.95088944712035,145.06437885525816,41.49693087799623,161.60079515269624,-1.722849761653335,-1.581325915320645,113.82536025723078,16.11124168338823,135.3621891972224,132.7061002474057,-2.066096674588114,138.2015843935509,33.09626105902453,-1.4318947082011384,133.06011594240053,-1.133622781765653,135.89792135733987,138.18889197035267,133.47797748155523,147.11774501830777,154.48595525129807,146.5038974561368,67.61826722863546,-1.4208990025010382,36.12947640535004,165.06513012899774,18.39245944848057,-0.3010061112815993,-1.0447803513855336,5.126805385464766,-1.3297293776342611,32.56480461530909,136.23305189348554,132.5829931434079,133.8181487255473,147.97585953239002,156.24181231577586,126.8304753647331,-1.9247189184692133,140.99723952759155,151.75362039727705,62.8008508280552,-4.173417446126641,8.414531388828268,-2.261233969541665,-0.6684462489420355,-1.444133077056247,130.30184622091969,61.626775544666046,33.100074327986256,136.37118839027053,36.20783065883954,136.74914348346573,143.1550066790983,147.11426736091244,140.29325079026296,-3.3746955086023,-3.099244045902146,8.926789188693135,169.40295236830002,133.8919011399388,-2.7809251439032243,-2.318782209805372,155.25701026080148,24.89742186129309,-2.085279866267181,158.8684496268968,134.8600337487877,-3.384067131110005,71.04809455635582,-2.249506592881768,-1.5207779058069155,-1.0198499941536654,-0.6663877804602637,131.49442988507855,144.45669541849347,171.396991610177,146.44159834533536,-1.8410442910338092,-1.617641660947037,3.178487972894247,135.8635361871118,157.78533418025862,132.0714178321296,-3.1508347705603827,138.07214484820497,144.9671730327026,136.7815373176652,2.058191364993955,159.71500672325953,18.642594265294004,-0.9952216419140408,-1.5423510758559902,-1.9915250276435783,-1.019720368533404,-1.779703813670028,-2.2010344519650915,-1.7728903581055169,-0.1693703066863857,-1.0967576188238437,101.5298754540013,134.04833969060118,-0.9927292837740826,131.69983468039368,136.06295785371736,-2.465758815139228,103.58494232029354,-0.9812966721227476,-0.1323149768971348,-0.4984476338044457,-0.5255056315927207,-0.7892016064093552,99.90051699913668,-0.5739352070512885,31.250603161751545,20.532145775591736,-0.370447622800896,27.87975408977196,59.2234094608357,13.683507255327749,-0.5994456239068966,-1.0332761700710529,-0.962102212429539,-0.110395735577535,-0.3056861557556589,-0.2947113289519398,-0.7814233849564098,-1.3078306744513852,-1.0498477271741855,-1.0601707941751248,-1.4244587002272315,-0.4522726250602972,-0.360523965635092,-0.9592395181928822,-0.0670793815668534,-0.3008552904539711,-0.5431097495996823,-0.6213033780177871,-0.771927548822072,-0.6817145363828815,-0.4165766839006124,-0.3766872196173845,-0.6064701718352493
DFT_K004_,58.999712362139306,63.23203598053685,117.84306943953044,97.65933944498208,98.4979509015067,126.20763259393502,62.88595109816109,134.1846165896697,127.23552341162986,-81.4146099051921,-141.34271120440067,-28.74679398325835,-578.5080555546841,133.64144335508587,134.00575000801226,-38.61186899882574,33.77720309966655,37.61153382413161,101.47531328546712,126.36796789226793,-1131.287130390606,128.5880031082427,116.7235317841597,130.69294637121737,127.64866725116512,130.27191032146078,127.66160712753185,81.90982058566138,16.782090221486488,116.2248252226408,131.55438864863797,129.64676445566835,129.68976667180434,2.173463261537101,128.9392384877101,78.26339177653284,97.84447808558711,109.70056628754604,64.82101084800897,38.187715228191,-46.7148871707513,92.28438824038194,17.07659921973267,-38.26974402656259,54.13139759550587,51.57884286111104,64.13420701576474,77.44845096007134,78.78998482739526,60.254486302554525,68.77639596951016,115.57160060662363,-527.7423541384301,58.96202629436012,43.30094010067745,72.24279059455228,73.64159699013642,35.43354206967042,37.32243024417092,31.360223921529357,27.64827503617422,2.3304443218777817,25.08516540072306,130.34769346646007,128.28473622585574,129.5592249477317,132.9225785041971,135.99298576783914,-1.969336778688396,-1.254645313316021,45.44279899711346,137.3698357358351,128.17573167953202,135.28688125423517,132.7236268320837,144.9536541715923,161.072916127228,162.00152643556711,8.322733027912895,6.397212026735249,-1.3361440484917255,-1.03673672490084,71.65057769009208,129.99404014470366,146.38406914208463,141.98131825632873,146.51226866147815,151.16519671087786,-1.253002469135592,150.07690149140447,138.49524488623445,32.12732037426694,-0.8010353534194489,106.87183366156374,-0.3405692525984856,132.4165597925358,66.16286098564132,11.956871773619968,137.9977952999176,144.01113429273846,31.450979910763355,161.56094991483738,-1.4568676687883444,-1.1240776162576385,3.5197000307401805,-1.298372115159382,109.44879358176536,124.76975507845474,-1.7971074834362262,137.96459016496212,29.328899284364173,-1.3469055802020236,133.00104323750793,-0.6504480124428798,45.76897751012776,128.46706364031928,35.480200391838366,140.5229967616554,146.36678015015943,144.4370245258298,64.73409157407451,-1.288850303704156,41.47397229111783,165.18998870407142,19.33127744994141,-0.1590763127902956,-0.9188777444620526,-1.2332347464604672,-1.011605001623772,-0.2893595063271363,58.38948455377592,21.409059094211067,44.58152476498452,141.6128523062959,148.2930646159329,69.92620415247512,-1.6565552212884556,141.77356519304462,152.28978679430497,67.82910237781246,-4.2716840854005005,8.82773150192454,-2.3945281702730634,-0.3109562970213683,-0.7440772584455517,8.165452464699655,0.4037975967317903,1.202816796706282,130.45920177975174,8.72841516464692,134.86541451444484,141.75915102205988,146.86956017148668,138.7349115863051,-2.9965431413746324,-2.2776450161124453,8.130607830551991,169.1914435086691,133.74186435676933,-2.238384558368576,-0.7901840505203959,155.1899076004177,69.94075439529728,-1.825374122221864,156.42904610125626,138.63412939862957,-3.4416245504576684,87.30498287455376,-0.8703782540297176,-1.764189741358804,-0.3842551933928841,-1.9210173856326664,0.464413214932587,131.85326249921522,149.80790710005957,137.80922317604245,-2.5034735532905183,-1.1708693342386425,-2.138250869658083,129.69731548972524,159.60652830279534,128.54119035100516,-2.799969116371802,137.4688052287874,147.78388160294307,141.09030333409055,2.5094263305002573,173.40753581889916,132.56973566925907,-0.8731401165987978,-1.436056258183988,0.0684098689418084,-1.2689058390652057,-1.9353689942338943,-1.847072543245886,-1.8184107843370056,-0.0857945405323534,-0.3754915852065991,-1.6641810031956097,137.49072640872572,-0.7202799019344559,136.75431370620717,142.3370783798346,-2.186180772789662,136.99252760347645,-1.2208366255505128,-0.0560720286088729,-0.1523940033480566,-0.1577176171055861,-0.2856349527825761,-1.18716057947793,-0.2818403562974659,-1.3211243393055854,-1.632901858713983,-0.225270744428547,-2.155643245740893,2.151410155080775,11.832265014983571,-0.3970361671840973,-1.099599382140576,-1.000363294291274,-0.04678725129128,-0.0936983718901771,-0.1089944028993409,-0.2272246940320728,-0.3834541701545269,-0.3423413697368949,-0.4062662585820287,-0.685508202053563,-0.31222300619739113,-0.3839261816084189,-0.9799015125473258,-0.0287444774573605,-0.0869902349057268,-0.1394812578177487,-0.17033955050609811,-0.2288054500196492,-0.255876851763199,-0.2378102153509849,-0.277121177594507,-0.4688400976375204
