,8.00_19.00_5.00_NH3+_C:,12.00_19.00_3.00_NH3+_C:,12.00_26.00_2.00_NH3+_C:,12.00_26.00_3.00_NH3+_C:,13.00_19.00_3.00_NH3+_C:,13.00_20.00_3.00_NH3+_C:,13.00_20.00_4.00_NH3+_C:,13.00_21.00_4.00_NH3+_C:,14.00_19.00_0.00_NH3+_C:,14.00_19.00_1.00_NH3+_C:,14.00_20.00_1.00_NH3+_C:,14.00_20.00_2.00_NH3+_C:,14.00_21.00_2.00_NH3+_C:,14.00_21.00_4.00_NH3+_C:,15.00_19.00_0.00_NH3+_C:,15.00_20.00_1.00_NH3+_C:,15.00_20.00_2.00_NH3+_C:,15.00_25.00_1.00_NH3+_C:,15.00_25.00_2.00_NH3+_C:,16.00_18.00_0.00_NH3+_C:,16.00_20.00_2.00_NH3+_C:,17.00_19.00_0.00_NH3+_C:,17.00_21.00_0.00_NH3+_C:,17.00_22.00_0.00_NH3+_C:,18.00_22.00_0.00_NH3+_C:,19.00_15.00_-3.00_NH3+_C:,20.00_19.00_-1.00_NH3+_C:,20.00_19.00_1.00_NH3+_C:,20.00_20.00_-1.00_NH3+_C:,20.00_20.00_1.00_NH3+_C:,20.00_21.00_-3.00_NH3+_C:,21.00_18.00_-2.00_NH3+_C:,21.00_19.00_-1.00_NH3+_C:,21.00_21.00_-1.00_NH3+_C:,21.00_22.00_-2.00_NH3+_C:,21.00_22.00_-1.00_NH3+_C:,21.00_23.00_-1.00_NH3+_C:,22.00_20.00_-1.00_NH3+_C:,22.00_21.00_-3.00_NH3+_C:,22.00_21.00_-1.00_NH3+_C:,22.00_22.00_-1.00_NH3+_C:,22.00_22.00_0.00_NH3+_C:,23.00_20.00_-1.00_NH3+_C:,23.00_21.00_-1.00_NH3+_C:,6.00_25.00_2.00_NH3+_LJ:,8.00_23.00_3.00_NH3+_LJ:,8.00_23.00_6.00_NH3+_LJ:,9.00_24.00_6.00_NH3+_LJ:,10.00_22.00_1.00_NH3+_LJ:,10.00_23.00_2.00_NH3+_LJ:,11.00_21.00_2.00_NH3+_LJ:,11.00_22.00_0.00_NH3+_LJ:,11.00_22.00_1.00_NH3+_LJ:,12.00_20.00_5.00_NH3+_LJ:,12.00_21.00_5.00_NH3+_LJ:,12.00_22.00_2.00_NH3+_LJ:,14.00_25.00_4.00_NH3+_LJ:,14.00_26.00_1.00_NH3+_LJ:,17.00_20.00_1.00_NH3+_LJ:,18.00_18.00_0.00_NH3+_LJ:,18.00_18.00_3.00_NH3+_LJ:,18.00_20.00_0.00_NH3+_LJ:,18.00_21.00_1.00_NH3+_LJ:,18.00_22.00_2.00_NH3+_LJ:,18.00_24.00_4.00_NH3+_LJ:,19.00_20.00_-4.00_NH3+_LJ:,20.00_18.00_1.00_NH3+_LJ:,20.00_20.00_1.00_NH3+_LJ:,20.00_21.00_1.00_NH3+_LJ:,20.00_22.00_3.00_NH3+_LJ:,21.00_17.00_-1.00_NH3+_LJ:,21.00_17.00_1.00_NH3+_LJ:,21.00_18.00_-3.00_NH3+_LJ:,21.00_19.00_-3.00_NH3+_LJ:,21.00_19.00_-1.00_NH3+_LJ:,21.00_21.00_0.00_NH3+_LJ:,21.00_22.00_1.00_NH3+_LJ:,22.00_18.00_-4.00_NH3+_LJ:,22.00_19.00_-4.00_NH3+_LJ:,22.00_19.00_-3.00_NH3+_LJ:,22.00_20.00_0.00_NH3+_LJ:,22.00_21.00_-5.00_NH3+_LJ:,22.00_21.00_-3.00_NH3+_LJ:,22.00_21.00_-1.00_NH3+_LJ:,22.00_21.00_0.00_NH3+_LJ:,22.00_21.00_1.00_NH3+_LJ:,22.00_22.00_0.00_NH3+_LJ:,22.00_23.00_-3.00_NH3+_LJ:,23.00_17.00_-3.00_NH3+_LJ:,23.00_19.00_-4.00_NH3+_LJ:,23.00_19.00_-1.00_NH3+_LJ:,23.00_20.00_0.00_NH3+_LJ:,23.00_20.00_1.00_NH3+_LJ:,23.00_21.00_-1.00_NH3+_LJ:,23.00_21.00_0.00_NH3+_LJ:,23.00_21.00_1.00_NH3+_LJ:,24.00_20.00_0.00_NH3+_LJ:
DFT_K011__PAC_aligned,-15.18125076566999,-61.93579446961424,2.674652543247566,-0.3774422560782717,-84.2794035733483,-21.75348602571626,-53.1946145844492,-29.74710094999896,30.829299958402665,38.95040557871521,75.5763878773694,130.6841438506891,131.18171321759021,6.204145774213324,41.396624445745175,53.78870307383524,60.48820698748676,22.4735352068028,15.28855867739666,36.3406255936587,7.675579927376688,68.2361979689772,110.50596910717526,86.20199524050611,70.02932677600143,5.91529370167601,131.97433765421485,-173.75006148890697,133.34582091624247,-610.3631924978237,9.110185768082056,24.268186813029217,-114.26735853306786,10.905742300387033,16.01808421288215,11.657532961538251,10.384499081746098,-412.9432240443727,13.060288783551211,-83.21094542024353,-19.227417658416144,-21.92836694234472,-137.73063519963043,-65.03119374248544,-0.0398818029924005,-0.3348705398213558,-0.1208355823746494,-0.1483492931420867,7.870427739549386,-0.1008952284760667,146.35025321085152,10.169514404643236,134.4333361408113,131.25813431373837,5.551949737320156,148.52033773184144,-1.1776661011157732,-1.1337980761262016,156.8514522173923,96.22256981840164,69.36117349379504,165.7727784273105,156.46165400158625,138.52404469333274,-1.820326240151744,137.61127111589713,137.53354161039476,172.32961927872196,144.18768650030307,69.3278619577887,18.586274034790566,0.2969357542950411,134.0606590239909,141.444741495211,150.80893971740755,138.4524273224009,62.07684879145304,-0.52788583614212,17.809088802371132,138.55559477511522,138.98746882081986,-1.95832999056279,128.52745135979484,138.14249595417672,131.63244592408827,130.40012300249907,-1.0813276808180063,-1.905184428551886,-1.783606921920324,-0.1238150071741461,140.85595084488247,132.5807902860718,4.871087893667381,131.76293272263828,19.16060801378302,-2.556385926469993,1.5727773611887643
DFT_K012__PAC_aligned,-16.20771727417906,-34.715425461897496,3.6596990414157484,-17.677739334170692,-27.11531088040114,-51.22355771950252,-62.822881266709146,-208.445264655096,8.208301607413338,1.4533349855412272,3.1649050903039893,-0.1036590361640001,60.82241612678471,-83.96305448483322,21.868206690148902,18.02200006575719,17.506522716150744,13.356348873761828,-3.968361511983577,23.257180784386826,23.740607275686344,65.62879651488505,127.43878654703464,81.32753490903713,83.28253948425159,3.514466031746137,129.8615438740428,-166.84851451714593,133.58267317030874,-648.6305004032548,-354.68461423072955,-45.69693318329056,-67.61137642293731,65.30369676563205,-14.803234143952665,9.851200196341184,5.230166740428089,-122.0404724888518,30.630825974945985,-15.160359395331788,-2.6778695253704816,-4.054792612707857,-64.37911514703512,-26.26070155184053,-0.1496755442328862,-0.9029984716687876,-0.2365922652152128,-0.3855529195200419,28.036407126745683,129.68265337758902,30.88332786140791,134.78352610668114,137.13708371907882,132.37483525496444,138.78193217948834,145.82695284968847,-4.010096689331238,10.643239631609871,153.56266320591567,126.30587686777108,96.42515719621362,169.50565927297168,161.1166204724802,137.81776168417105,-2.425577550240864,136.06923842326043,137.20252699172468,173.07428298112993,144.56601145907467,74.5636321234212,25.02213154041959,-0.1915780524811275,132.60404970400805,139.3474128861428,152.57392449870252,138.86734335823823,72.12964233679504,0.115863348937019,18.60774943554605,139.29151865394255,136.9899507897383,-1.971132798270836,132.33170317131706,136.23309458912706,130.24995482947315,130.9271874662229,-0.6591364928519433,-2.3756071786523205,-1.4721410822698413,-0.464104153595189,138.80713699712334,90.00578392362077,2.7420858342041026,62.754443959399616,2.1294588781325112,-2.768688554101963,-1.985188183264107
DFT_K014__PAC_aligned,-8.27937615170444,-14.61828435652879,-24.23701080236569,15.585944918215615,-10.552305091980898,-20.99121692052391,-15.394828761302712,-24.00463224116349,26.35462944211131,10.107376053058209,8.157580954641844,-7.016521624533468,-10.941148842775265,-9.0026825004277,42.223054115429264,7.323360196041001,-3.756275137069121,-5.122404950353975,16.60189308645394,24.17198910678722,-10.684852100766063,46.50605412303892,73.74628534097147,37.32542326599396,42.6804368857241,5.50843754367056,130.93521396667776,-141.5533660251299,133.04172896562636,-655.0947761147413,-204.42109469732335,-65.20037007472745,-25.992820227741305,61.542572610900166,-2.066847710823655,15.22734667787609,5.436403531749207,-45.225777648389936,-6.972538835148377,-0.1430972350183523,1.6458513045434895,-0.4651237679704856,-37.8820361942351,-14.782892267096024,-0.0747669824377071,-0.4911812489084139,-0.1719251016503458,-0.3794132911236384,-2.225532522629946,5.058146638093169,-0.3286330980563131,7.901446552485179,87.38426210747893,-1.4151230259892384,-2.604948840048291,141.14216215194693,141.63328655352169,0.2677770059104592,155.3618915664303,103.71179419198155,76.77055659638197,166.4328529082128,158.75422051168306,139.09369090454453,7.263056094745696,141.43456507100467,136.91775997846614,173.51903008354125,144.86445143451397,65.4518183803641,78.2907789050798,-0.6459874287974617,137.11409282703286,143.04233247155128,152.21349323946893,138.77026410264878,79.42550752709678,9.989453438589797,54.612875876517066,141.6783671604164,135.04066344993632,-2.1593312576270547,98.64562275633207,132.95483132473763,114.67855416526514,131.43626133612108,-1.8150844267534856,-2.129702299572921,-0.4980992533446405,1.4203957269093563,136.2125385541867,14.931931720233528,2.769813350074787,8.622925117453233,-2.809590162356646,-2.222797231644225,-2.6826434067991034
DFT_K020__PAC_aligned,-7.971149433501651,30.26076246436755,-7.989881951315869,12.21772639476805,30.100154230466,43.39355646936525,56.69620595503788,92.9106693297567,18.182578131034752,19.87478664394544,23.646018195858154,28.330503096267464,37.978399564088825,99.74602347762948,28.81115356632855,31.76058301852885,25.07288328936994,-7.431365444684163,-0.459593976504923,27.208056464939947,18.35860423205133,56.69982292248195,117.16096962843189,95.42369005044628,73.16989661124565,4.071817156772253,131.2103750805684,-147.85191863761366,133.10935103754392,-623.176913588768,-179.1740441447473,-59.34805574090548,-287.4029621090411,15.641599276841518,1.296891528982238,6.9928900527427365,5.688837122160638,-228.10558225384344,53.43073336257888,-31.958623038443644,-5.170658409907839,-14.213353426357555,-69.75777461909871,-23.400342386047463,-0.788057073845345,134.00559948480011,-0.7669785166543538,1.3682891916935556,132.60132816497202,153.6319894565764,147.73854354108522,51.95865145558691,136.47836227071764,132.95064950275233,145.89786577036332,148.09445280252643,-1.2308682876825718,-3.9976270470513713,155.8679298951708,97.9544018103813,76.6010962440871,164.77405431620227,158.16992689015854,137.73007445189478,-2.668526777478452,136.71294379117012,136.74989080000992,172.5446980418627,144.9570325591106,71.95154412499888,41.655277301940274,-0.6845578720772221,133.18856589480086,139.75487829796546,154.4066049663035,138.5888063289929,88.4790548833751,0.1746910399950787,17.52484373131006,138.85197651839732,137.68127481938558,-2.099595093603679,129.91785317792653,135.84979890369698,130.09024517028868,132.16287583610637,-1.919402087908196,-2.345509726085887,-1.4259431227807866,-0.5587790206605792,139.23421633041966,126.46304964289345,5.637155632542089,71.77106296527751,4.163127008588297,-1.9886661389207096,-1.3616231444078817
DFT_K022__PAC_aligned,-2.684967640520988,9.632316362002946,-9.627844425533024,-8.17240252679756,36.20103421262546,80.83374130832969,76.20209532809618,78.80864583479807,26.074641053516117,30.757549473562097,55.5633225535326,55.45609668346931,101.76332865787153,95.04899177578922,37.896116726205946,47.27436107957189,15.131502637286836,7.3868160469203055,6.667374618563116,31.60799364270957,12.29867968131562,62.946462913709965,116.82459105396254,83.35303618970964,67.51506329876278,3.1830505399327595,131.45252355739325,-173.03925403293826,133.17971890961846,-684.5517297927922,1.4206802532126446,-9.250410405842828,-115.61572145705756,10.27387101172476,12.41138727701706,9.589269337158544,7.927088313053906,-313.47411524730427,13.839827320429515,-74.20636501798907,-18.34589286532605,-20.299462194335725,-117.50148190493424,-57.909218894689445,-0.27288166932631847,63.25352293580141,-0.8106379073714375,-1.1188444415509673,142.58601136766518,157.15948498897592,145.880011853888,135.49035273360198,145.2491738896381,127.32148469181291,133.45965706082285,161.4263891771955,-2.266069363829894,-2.243811815620551,156.4209659078807,106.76182224308316,63.47272278687976,165.8806201235641,157.36305652429812,138.15817393448285,-2.0294673400608976,138.1672456814299,137.35476412039526,173.92021005599733,144.49323305949014,67.95651938368826,15.70579393407825,-0.33138027846711,134.1163997370941,141.29743420019167,149.88974093608746,138.54591791129127,63.30608978290709,1.5697684205523554,35.75436062811168,140.4398320692247,137.05297906301277,-2.0727803541133576,131.68267406208025,137.3021017055048,129.58849006474884,129.7498310769661,-1.7168963822614576,-1.978615510268668,-1.6331021492934652,2.15847693230016,139.04765160253672,125.78811940723524,1.813811971615444,129.20239290211424,6.976318729669905,-2.8428026698944064,-1.0124455882730028
DFT_K041__PAC_aligned,-12.555415241019515,-26.329300259936037,-7.631068052381901,-8.639973839931187,-23.63707722567533,-87.14507195738304,-159.05632345928151,-84.72916375781789,26.68008222939815,26.515510360337505,54.1635135770622,54.866960002458185,131.86983132390046,-18.399741259796947,31.687144969280723,40.72213189739139,24.147141323982844,28.939184980172403,21.916281192075665,24.08709911612634,31.531192903971075,47.80490714530161,102.45012309609908,83.68016259667067,69.23600169346015,8.71128334183855,130.43664437007422,-151.26416488021113,133.77687442567432,-512.4552287656821,-65.46751893286374,28.93035360752065,48.69812247319456,45.82132477737371,5.45802477883996,16.30342690384303,10.034288994787754,-234.90956947487567,-21.060164242201765,-64.06165807886453,-13.475822812764642,-9.333285030575674,-76.18206766081882,-46.47470875164147,-0.155080727667231,-1.489617130095941,-0.3178648277469008,-0.4667083634586519,141.077559526522,138.3418049251593,148.54989120869303,142.87516431094448,154.43109379585252,137.75852846955263,136.64480578277997,154.6608919447939,-2.710999271085343,-2.9717222769060547,156.46983403285302,95.75037014600436,67.6933133972372,167.09640945950858,157.51093774784607,137.8359146532419,-2.082367261673121,140.00741481635944,137.45712778296254,170.3607690298423,144.0623049447393,70.6015999242805,-1.4118997613107125,0.9050977510685492,129.30742273486666,139.33857692506336,146.887864658899,138.94634849592856,66.02082607944554,-2.374102306048873,10.36640034416116,136.83739674381778,138.3145607156943,-2.1852479952567148,134.65122815283388,142.2298475329024,133.6447730421931,131.1531165995599,4.883832271192849,-2.3694679746791016,-1.8178086132073907,-1.3985750910482246,136.2263355229887,129.6342036569409,4.340223806164387,134.0140277727885,27.63902568465021,-2.375066608030868,-1.2292598290240322
DFT_K044__PAC_aligned,-11.844849320210324,-27.543820822554736,-3.217235989011288,-22.399690470944684,-23.594989562850284,-44.740910414206965,-42.97081863383095,-73.29557565542805,24.23949853122109,7.963128844737126,9.26483534875483,-11.335593468728856,-3.8499446185130246,-44.88398781659208,35.97902227160575,16.555047777355973,0.11856967757987828,12.566527014594058,-7.06118864147042,24.76891432137893,-3.597799462965944,52.87533279042306,97.58280312200436,52.81438235111143,49.45643113178404,2.132214332594879,128.90946433145038,-182.06311168597728,133.66415939225973,-582.1644844236006,-462.4837619573184,-57.87776963911081,-56.06665039785049,80.248044136033,-4.070253032761409,10.673994901506036,3.1866884563654314,-67.38847128591279,71.2435693070429,3.069836279548479,7.019149663877787,1.9565091385324127,-39.36077620990464,-11.616838721799551,-0.6581579643041469,26.723716694414424,-0.4996449738610851,-0.9119265988532106,138.91056187495266,172.99705107763043,59.29533252397293,139.50206359015786,138.526031673398,-2.276524313498821,-3.8812041388128797,150.35350129917975,139.2331928525802,139.98478670223867,155.91087811666395,97.95772872668692,72.5137361692898,165.86801298790203,158.07788655061222,138.2038669866871,1.9181681570096567,134.19181295217905,137.60739023346423,171.82511546045433,144.09455723889616,86.98034373793337,13.710179502028485,0.8946878865769587,134.69740892058465,142.4792097823787,150.38680232678794,138.46494348713318,61.07649794008962,3.4709179149270586,43.816766643163845,140.97996222782209,135.24138177786685,-2.2003710825755336,132.91338697077967,135.67248119038828,127.30689595373678,130.33881230899559,-1.2828305030731504,-1.8194365414370688,-1.481634450595813,0.9638854905101962,135.20566318802548,20.00895357252276,2.0044317474068736,28.33164664912121,-1.8760018652065595,-2.7840206510466285,-2.6976121266882678
DFT_K045__PAC_aligned,-2.5428663852953104,1.3818610370158666,-5.320689716280317,-2.3625820874791934,7.489651640559387,11.980110649338991,12.514165931922472,24.07843323258532,12.41944404169486,15.399963430909684,34.25725914088537,20.94306977780103,30.306840594504443,33.45631966229422,33.78577562584897,24.01865402837961,13.843993802176913,4.854937594541834,8.984317215861111,25.50861949012383,19.506108770322538,71.14546868396849,100.04108334970203,39.23992524072625,72.16368989187347,4.488678235469791,131.75475441832518,-95.89495243479593,133.45750717510765,-525.7396002117906,-108.56815457665915,20.066085358316613,58.827303876075504,55.065972117719895,-1.3129912345519497,19.145924306551223,8.690277172285985,-250.0391410396467,-9.062306858275006,-35.31182650373694,-3.616940868167198,3.4734837964285763,-78.17529335895584,-34.88018327281157,-0.1019845466060047,-0.942639815870258,-0.1860984587931463,-0.27486125998556066,135.99144885377672,136.10814215567575,140.61739550268842,136.80427200044525,148.72387818917,-2.42668341791204,-2.582917972233902,165.33142338326167,-2.4106027290435046,-1.8083119710228452,156.65604193271847,84.70691826913124,86.12077384601567,162.2438297710571,157.08271436470707,137.21580786853954,-2.476357226948447,138.63180766816816,137.5500413820177,174.7524951766474,144.4074983967882,107.24818447149966,9.008845880957812,-0.3391745413995315,132.41293463049027,141.4749380635074,151.07890012242208,138.10863736496333,56.457593296402536,-1.8909443903017207,13.216694671873938,136.68511041020852,139.98198686703108,-2.0961875884319543,129.22027766081257,139.46065393621123,132.88621385956415,127.73650082544913,-0.3004297481125015,-2.2109612297767263,-2.026096555946569,-1.8694506408194893,139.7129596566166,132.97149873571087,3.138539041098567,132.52006305095887,26.870719808592582,-3.0169319712599623,0.9609318706307088
DFT_K051__PAC_aligned,-7.653823696345366,-37.68436877838212,7.870206648048141,5.393949807588979,-36.41739086102425,-7.330474062513574,-8.64723829799389,-3.6087690186275236,18.429586965886504,22.52884923945351,128.87185014973227,87.69851960487297,51.251951204515365,1.129218508216855,32.87946667985275,10.66832650876237,3.868273453748614,33.53556524960921,23.291018000792967,28.87911381494508,7.023233838977191,45.87078689053119,76.67795721303774,64.8106869636578,54.798102465043584,-4.21306061456653,129.85650557988475,-196.7645950648233,133.0406503681163,-604.1638293336136,-114.34401299100224,-14.065608195134402,-204.0711363818008,29.11055283156658,-14.933660702184763,7.084787134052219,5.289758383932641,-11.073287834480524,-35.81556653365542,-5.67397136909287,-4.026626052745316,-4.470181914867483,-12.249759055004116,-8.991569109567283,-0.0820324502743439,-0.7454598194950466,-0.1406239936193089,-0.1696065251012515,139.542918132088,106.10770911209109,148.00495643553157,143.91149674162196,155.09641199286455,-2.9274292267848527,-2.8210685559559745,147.35211108500366,-1.4601955329201537,-1.8756981697565556,155.4076487747505,98.7015518644906,78.98542697936345,165.99407778182785,158.7092979518081,137.45729406248446,-1.9559737475643817,132.72791184630387,137.32439020784506,171.9025174869029,144.32518190660636,87.50157164026658,142.24401891142452,5.434234167650816,138.7442312865689,142.09452291453886,153.1930247578145,138.32777567069948,68.34772787367365,0.8659428998862361,26.11754058035321,134.30663525313815,134.245120727739,-1.3787128322887383,135.08914944729625,111.14214673594604,85.66495916988337,131.04089856250584,-2.731606137013012,-2.0629476480454625,-0.7475508214256815,-2.559726878373658,73.10134964548628,-0.7723735528748591,2.7885485336909093,-3.5442186626152314,-3.72919422934274,-2.166102854957866,-2.5567338746980592
DFT_K052__PAC_aligned,-5.566282245502569,-16.608390706831596,-0.991023800051396,-0.3486536677889251,-11.38731674539538,-15.149557977495736,-8.097544372418412,2.0728771794236103,33.17959291464402,-4.903548432061115,-65.39441626894855,-17.794311060874566,-32.2077431445712,11.627603518095892,35.215167332468695,-62.24740633828846,-35.76298696423949,3.3929759772868504,4.821025416314638,27.03224523592628,-38.02499325993056,45.33836142998082,69.77720322109765,32.02093012816934,36.90791794840078,2.988415587811481,129.9258803478221,-171.9670744225313,133.34676577944634,-582.156741353425,-62.71261733081297,-1.2091484650678035,33.07750396867409,18.63026334622613,-4.086483497143723,-0.31931788466958005,-1.4622864824554238,-282.86112976873744,-8.156473872923792,-83.02315587956267,-24.6504004259976,-20.637774553475605,-93.28173996923702,-58.493553581245024,-0.0664408381824303,-0.7485921865798808,-0.1644259269328623,-0.2009040209134986,135.15509663385296,49.71496485941503,161.7502458435634,133.72382916091374,143.62296658085535,-2.605388039531356,-2.0493575711149834,148.67412003974914,-1.725666340801755,-0.928456167188742,156.84239232455172,91.71130132076824,64.47313653506001,165.45878327823814,157.09397773155362,137.9347294652621,-2.282234188662268,139.5413624947997,137.44482105756663,171.56561126410134,144.1751719330521,75.9283842695481,-1.2045024156978148,0.7179044501645734,105.7209285231698,138.98466461661224,146.83581791141356,138.75626137371208,65.01196995074919,-2.459108060054134,10.115201732367956,136.6907948004189,138.70221421023126,-2.2629691982934363,134.69879339176407,142.76928966903742,133.9764243175654,130.8979894947094,5.507065448418587,-2.5419635188987715,-1.79884870810562,-1.427183790342694,136.79773121743878,131.18617736377414,4.021362434232473,134.72068671976618,37.44027976102127,-2.4521834539432,-0.5353839271495338
DFT_K053__PAC_aligned,-3.054658710144229,-2.528337773656922,4.148970532355532,5.31674904553252,2.2922170420132666,5.542616263162479,3.788109333344156,8.857761406777607,22.714787468628582,21.822006445359705,59.92147808315076,20.00720721308523,21.070383521103228,10.745598707077672,67.28192652231172,23.376786282818934,7.703716263774552,16.343060890425576,19.724840938436085,40.91687679191924,-8.216512859526865,62.92491984024035,87.57920796870947,49.84682420083534,54.303238134896766,1.985396764365772,129.05071725679866,-210.79196288966844,133.50033956028824,-727.845102156215,-82.20013403352266,-20.56895356115756,-131.80617363018473,-0.4653594015691862,12.129578491281308,7.191750923970362,6.119846952705604,-412.739063248404,71.37705512947484,-94.6928106428664,-19.32572710456843,-22.6964206010954,-109.1748626987735,-55.34970105574287,-0.0800252628818584,-0.6293985797944653,-0.1147049316396578,-0.1520596325837547,138.44066612304738,87.16810006200028,140.96628169732267,148.09723793146458,155.92121678073516,-1.564150696528305,-2.0321390499091234,146.1321113545318,-1.5832415584738522,-1.6289964627112214,155.5954024080167,110.3480373806783,72.25344994292605,166.57420426033917,158.0448514961368,138.26075379340665,-2.3322803037551627,139.42453455535176,137.6968824541299,174.78750275759586,144.29975423132635,104.79071062353036,0.3234919122449182,-0.6195631817229525,127.02478376845598,139.00065782645765,147.90558325617312,138.37969701204054,54.099336041616354,-1.730220728278032,15.954661149291644,138.10449910993495,138.20565734153442,-2.2948387903177254,133.94717247449626,140.6508200815201,132.64297573607465,126.94544733636673,0.9162524904918062,-2.520816944467932,-1.794444514044079,-0.4494822992517456,137.36823210472951,130.04440146573558,0.453645038226439,133.05559657774967,20.887023149665627,-3.873426609468847,-0.9791700446573032
DFT_K054__PAC_aligned,3.3204716262937053,3.4531136565471243,-55.242539148459,-51.89894378117984,3.4044589567406973,-11.011502783617512,-14.395405951668382,-35.154821525745646,48.24465680585766,31.19070213456197,30.196380061570075,14.651730382900835,36.2371041070385,-19.380610385693963,64.23966282893629,22.41923684890497,13.784106784869913,-31.8697668212654,-40.00046586004233,44.14160204653689,2.6527775746016067,80.56532801264402,110.03616430127605,50.98453988708363,65.29883927138552,8.117494388572023,129.67253911428165,-160.19962473057566,133.3101266555645,-799.1507025660487,-192.4999845257489,-19.951408480404588,-26.118258018641548,54.22184283246116,8.324734542839984,14.72209332462996,5.005669915233674,-133.88000353573565,20.19042230952372,-28.324474521227533,-4.729991563531968,-8.151278045386992,-61.78579665479774,-30.9403583967705,-0.5903349840175268,87.28116185711382,-0.759693297392032,-0.8407059801702145,164.76981261824722,164.41610030579636,151.7557956478043,161.4924572118257,169.83830654615585,-2.4366390097281787,4.380314475604875,150.41488536715028,140.36637012735756,-3.369469441374383,152.44582268766064,128.8549941372788,88.7822186991944,168.9015248777009,162.6466837823722,138.3086247236986,-2.4393016312876075,140.08406101478067,136.9939888656565,176.11522335907006,145.0262828776005,61.80597948633751,2.352684965423858,-0.6610798253019589,131.86086606776865,140.57123487338527,148.095917766808,138.58263066289229,74.3198085801972,0.1381368387709338,32.66028016712482,140.0997140954152,135.86893617422842,-2.3245248654262283,133.46175644269618,137.43154663433418,128.84797507382677,130.44926556809298,-1.391804474605454,-2.606067878668188,-1.705356458296233,0.7683718203098879,136.0573907088281,46.29157774624757,1.294862973024532,99.82900998086488,1.857728107831892,-2.767141109017377,-2.307469375063691
DFT_K063__PAC_aligned,2.940596861329646,-0.797111687382472,0.7691799632154172,1.276296740496857,-10.00257016957249,-12.436242661621026,1.7003232088299018,25.01793242949353,-12.765447687969266,-27.81217274272541,-75.93016647268988,-63.90163832971021,-147.9572658566218,31.555418653266752,-1.220132538573896,-63.71213748833068,-64.46112733706492,-5.778119009548868,-5.715699096554045,7.309797950318016,-52.44726121859309,31.449905090304004,61.66126784338466,23.60039789487876,36.09444933760104,0.9512249478730732,130.86092764055607,-217.6774490901002,133.44498555991237,-585.7075358256349,-61.37635563652581,-6.5295432242307365,-228.009426877864,-18.968494702068945,-8.093200830917532,-7.966541828299709,-5.417208318350529,-318.10274448744144,0.0827706749719729,-87.19241577552049,-29.770757325171832,-30.33297729732101,-103.5921441413104,-58.93536195625256,-0.0412152001303282,-0.2603713313345122,-0.0818375476369136,-0.114095099946263,0.821328261640843,-1.7219624303696344,139.83065373609057,136.19041280585793,134.5681855480658,-1.9491216718498965,1.7125613377958255,150.0801269626931,-1.678015795997371,-1.0124715786446143,156.7182963852647,90.70902162237708,68.86169877034027,164.60105873739144,157.236007932775,137.4738435456937,-2.271693373418993,139.94074063414484,137.83516418439186,171.15943207015815,143.85076442825243,98.01900525427317,14.394560424937817,1.1247038229393669,132.4198604554809,139.87676655992914,151.98197971424187,138.14559574167995,56.1020912474084,-0.478665822909901,18.949234709577564,138.91079527692116,137.442423788497,-2.066602995421765,130.37909731254143,137.42506896755495,130.0753483643207,129.72353744651915,-1.954776221905252,-2.079394045864016,-1.7093875310199875,-0.2918075422954453,137.7201403231904,105.91506405400229,2.583761542411414,114.12428808517498,5.968879637004066,-2.794271784103214,-1.588299801710956
DFT_K065__PAC_aligned,-2.201924325546111,-12.1654723505106,2.684622882065579,2.2936198789679096,-12.642893973981122,-43.76659923718135,-128.18004507269555,-210.8117084349383,18.69979695796863,17.665392396196317,26.676792785535117,30.629805586222385,125.5669690707147,-42.6142739367772,25.676815648017293,25.76991788231897,8.689478351834293,8.891723056324643,7.458494635481369,21.519431928047304,27.229105665494064,49.45897466524191,106.98145256522936,79.78567534696619,68.29299328039106,-2.758128537802083,128.851449457264,-197.5788826419137,133.66757292904887,-575.6029653800838,-78.77437362742909,-54.37333009883522,-134.98707791024663,51.094365870014656,25.44488473346656,26.362880168992238,16.177109186730007,-372.9503479939893,72.84337741425382,-54.25105303338666,-1.2348559341197305,-9.075603973803103,-103.29360639128276,-36.83347124514622,-0.05606541152896171,-0.3842285916160208,-0.1686966286300964,-0.2278170612778718,5.010368622587302,-1.635887126559139,134.5426127238937,129.14776661321267,139.26063073817684,139.69941319179745,140.63594207486457,152.54653413242082,-1.7931113628744433,-2.1075196288373257,156.90239926737596,103.84273263525476,59.53800351967577,166.91216488931792,157.1195141185778,137.91367246430778,-1.970496878840207,139.22927704751604,137.84341331640493,171.57199205689827,143.92051158912665,73.82873102608269,4.135911476097996,1.047106748727915,130.4951767024647,139.48419400508126,148.09316639665727,138.6092980060671,56.478294271708776,-0.4149034326658541,25.51033757475282,139.58570052253228,138.05172474570773,-2.262471782161536,133.04556684700927,139.11360989936014,131.72831937691728,129.30497558785416,-0.0921794779775809,-2.405512759336131,-1.6568869456871689,1.6295888629897997,139.7033790034554,131.42652772740536,2.8197159429132466,132.77751571811788,18.80591683957477,-2.9242469098159685,0.5429950072042543
